-110	23														
-120	Animal	Exp	Trial	Date	Time	Phase	Fre No. Phase	Fre No. Part	Time from [s]	Time to [s]	Dur. [s]	Part No. Start	Part No. End	Name Start	Name End
-900	10006	1	1	06.06.2018	15:08	4	28	28	53,03	54,80	1,77	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	29	29	54,86	55,63	0,77	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	30	30	55,72	60,70	4,98	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	31	31	61,47	64,56	3,09	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	32	32	65,19	67,80	2,61	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	33	33	67,80	68,37	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	34	34	68,44	69,19	0,75	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	35	35	69,21	70,48	1,27	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	36	36	70,48	79,04	8,56	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	37	37	79,04	79,88	0,84	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	38	38	79,97	82,10	2,13	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	39	39	82,10	83,58	1,48	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	40	40	84,40	85,53	1,13	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	41	41	86,15	87,07	0,92	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	42	42	87,07	92,71	5,64	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	43	43	92,84	93,52	0,68	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	44	44	93,52	96,00	2,48	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	45	45	96,47	97,38	0,91	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	46	46	97,63	98,36	0,73	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	47	47	98,79	99,54	0,75	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	48	48	99,56	100,56	1,00	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	49	49	101,24	104,81	3,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	50	50	104,81	105,51	0,70	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	51	51	106,17	109,01	2,84	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	52	52	109,17	112,44	3,27	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	53	53	114,02	114,96	0,94	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	54	54	115,52	116,59	1,07	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	55	55	116,71	117,27	0,56	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	56	56	118,95	131,78	12,83	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	57	57	131,78	134,81	3,03	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	58	58	134,81	136,82	2,01	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	59	59	136,82	138,05	1,23	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	60	60	138,32	141,77	3,45	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	61	61	142,19	145,25	3,06	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	62	62	145,43	149,15	3,72	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	63	63	150,65	152,63	1,98	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	64	64	153,24	153,76	0,52	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	65	65	153,81	154,38	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	66	66	154,47	155,19	0,72	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	67	67	157,29	158,96	1,67	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	68	68	160,72	161,28	0,56	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	69	69	162,78	163,33	0,55	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	70	70	163,35	164,03	0,68	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	71	71	164,05	165,14	1,09	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	72	72	165,44	166,10	0,66	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	73	73	166,12	168,78	2,66	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	74	74	169,61	170,87	1,26	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	75	75	171,14	171,71	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	76	76	171,91	174,29	2,38	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	77	77	174,68	176,32	1,64	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	78	78	176,70	177,54	0,84	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	79	79	177,83	178,79	0,96	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:08	4	80	80	178,79	179,99	1,20	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	1	1	0,84	1,95	1,11	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	2	2	3,20	5,64	2,44	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	3	3	5,64	8,75	3,11	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	4	4	8,75	9,69	0,94	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	5	5	10,53	12,00	1,47	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	6	6	12,00	12,82	0,82	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	7	7	14,63	15,29	0,66	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	8	8	15,29	15,86	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	9	9	16,20	23,56	7,36	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	10	10	25,78	27,94	2,16	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	11	11	27,99	28,66	0,67	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	12	12	29,87	32,00	2,13	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	13	13	34,79	35,45	0,66	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	14	14	36,14	36,66	0,52	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	15	15	37,41	39,20	1,79	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	16	16	42,74	43,31	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	17	17	44,17	44,94	0,77	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	18	18	52,60	53,26	0,66	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	19	19	55,93	56,46	0,53	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	20	20	58,34	58,93	0,59	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	21	21	59,64	60,66	1,02	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	22	22	61,32	68,34	7,02	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	23	23	69,04	70,10	1,06	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	24	24	70,40	71,01	0,61	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	25	25	71,02	71,67	0,65	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	26	26	71,67	72,63	0,96	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	27	27	72,67	76,21	3,54	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	28	28	78,57	79,89	1,32	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	29	29	79,89	81,66	1,77	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	30	30	81,66	82,26	0,60	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	31	31	84,57	85,93	1,36	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	32	32	87,29	88,18	0,89	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	33	33	88,18	88,82	0,64	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	34	34	89,34	90,59	1,25	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	35	35	93,09	96,76	3,67	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	36	36	98,54	104,87	6,33	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	37	37	107,39	107,94	0,55	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	38	38	108,78	112,69	3,91	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	39	39	113,43	114,46	1,03	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	40	40	119,31	124,67	5,36	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	41	41	127,31	127,88	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	42	42	128,03	130,71	2,68	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	43	43	133,58	134,76	1,18	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	44	44	135,14	136,53	1,39	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	45	45	140,89	141,57	0,68	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	46	46	141,57	143,27	1,70	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	47	47	143,28	143,87	0,59	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	48	48	143,89	144,86	0,97	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	49	49	145,43	148,30	2,87	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	50	50	150,72	151,36	0,64	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	51	51	153,65	154,38	0,73	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	52	52	155,10	159,07	3,97	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	53	53	159,09	159,70	0,61	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	54	54	160,68	161,29	0,61	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	55	55	162,23	167,09	4,86	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	56	56	171,19	172,63	1,44	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	57	57	172,63	173,31	0,68	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	58	58	173,96	174,56	0,60	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:11	5	59	59	174,56	180,00	5,44	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	1	1	1,82	2,89	1,07	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	2	2	3,45	5,16	1,71	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	3	3	5,20	8,16	2,96	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	4	4	9,11	15,67	6,56	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	5	5	16,42	17,46	1,04	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	6	6	19,28	20,01	0,73	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	7	7	20,24	21,23	0,99	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	8	8	21,28	22,01	0,73	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	9	9	25,19	26,35	1,16	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	10	10	27,34	27,89	0,55	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	11	11	29,12	30,75	1,63	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	12	12	31,68	46,62	14,94	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	13	13	46,62	48,46	1,84	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	14	14	48,46	55,58	7,12	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	15	15	56,05	58,41	2,36	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	16	16	58,43	59,14	0,71	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	17	17	59,14	60,89	1,75	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	18	18	60,91	63,46	2,55	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	19	19	63,46	64,00	0,54	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	20	20	64,89	65,52	0,63	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	21	21	65,54	68,66	3,12	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	22	22	68,66	69,31	0,65	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	23	23	69,59	71,18	1,59	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	24	24	71,41	71,95	0,54	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	25	25	72,52	83,12	10,60	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	26	26	83,80	96,68	12,88	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	27	27	96,93	104,13	7,20	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	28	28	104,15	105,04	0,89	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	29	29	105,52	110,11	4,59	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	30	30	111,56	116,35	4,79	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	31	31	116,76	117,85	1,09	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	32	32	117,90	119,12	1,22	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	33	33	119,47	120,31	0,84	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	34	34	123,19	123,78	0,59	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	35	35	123,90	124,73	0,83	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	36	36	124,73	125,28	0,55	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	37	37	125,28	126,89	1,61	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	38	38	126,89	127,82	0,93	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	39	39	128,21	128,73	0,52	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	40	40	129,55	130,34	0,79	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	41	41	131,76	134,30	2,54	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	42	42	135,20	136,25	1,05	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	43	43	136,25	137,14	0,89	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	44	44	137,43	139,48	2,05	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	45	45	142,00	143,77	1,77	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	46	46	143,79	144,36	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	47	47	144,81	145,59	0,78	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	48	48	145,59	148,77	3,18	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	49	49	149,58	152,11	2,53	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	50	50	152,11	155,08	2,97	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	51	51	155,67	160,35	4,68	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	52	52	160,60	163,01	2,41	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	53	53	163,14	175,41	12,27	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	54	54	175,41	176,09	0,68	1	1	Habituation	Habituation
-900	10006	1	1	06.06.2018	15:15	6	55	55	176,59	179,99	3,40	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	12:58	7	1	1	0,00	87,30	87,30	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	12:58	7	2	2	87,32	103,52	16,20	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	12:58	7	3	3	103,55	138,89	35,34	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	12:58	7	4	4	138,92	180,00	41,08	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	1	1	0,00	24,42	24,42	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	2	2	24,42	25,06	0,64	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	3	3	25,85	33,66	7,81	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	4	4	33,66	34,34	0,68	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	5	5	37,45	38,46	1,01	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	6	6	38,83	39,35	0,52	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	7	7	42,57	43,77	1,20	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	8	8	44,95	45,78	0,83	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	9	9	48,06	49,33	1,27	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	10	10	54,84	55,64	0,80	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	11	11	56,64	59,64	3,00	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	12	12	60,40	62,62	2,22	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	13	13	63,92	65,38	1,46	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	14	14	67,55	68,22	0,67	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	15	15	70,50	72,35	1,85	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	16	16	74,64	75,55	0,91	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	17	17	75,56	76,40	0,84	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	18	18	76,83	78,21	1,38	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	19	19	78,21	78,74	0,53	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	20	20	82,14	84,27	2,13	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	21	21	85,37	86,01	0,64	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	22	22	86,40	88,80	2,40	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	23	23	91,33	92,02	0,69	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	24	24	93,18	94,17	0,99	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	25	25	94,17	95,06	0,89	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	26	26	95,06	97,88	2,82	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	27	27	99,56	100,75	1,19	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	28	28	100,75	105,35	4,60	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	29	29	106,49	107,13	0,64	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	30	30	107,16	108,34	1,18	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	31	31	108,39	110,49	2,10	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	32	32	110,52	112,30	1,78	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	33	33	113,13	113,70	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	34	34	113,79	114,84	1,05	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	35	35	114,88	115,57	0,69	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	36	36	115,96	117,01	1,05	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	37	37	117,13	121,54	4,41	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	38	38	121,54	122,15	0,61	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	39	39	122,45	122,98	0,53	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	40	40	123,05	123,73	0,68	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	41	41	123,82	129,88	6,06	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	42	42	130,59	137,93	7,34	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	43	43	137,93	138,57	0,64	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	44	44	140,17	141,04	0,87	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	45	45	141,34	141,87	0,53	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	46	46	144,33	145,23	0,90	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	47	47	145,23	146,26	1,03	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	48	48	147,58	151,26	3,68	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	49	49	151,28	153,05	1,77	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	50	50	153,07	153,64	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	51	51	155,20	156,00	0,80	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	52	52	157,42	161,67	4,25	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	53	53	162,06	162,74	0,68	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	54	54	162,81	163,84	1,03	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	55	55	164,25	165,33	1,08	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	56	56	165,88	166,54	0,66	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	57	57	167,36	169,28	1,92	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	58	58	169,30	171,57	2,27	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	59	59	172,27	174,19	1,92	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	60	60	175,34	176,25	0,91	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	61	61	176,25	177,08	0,83	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	62	62	177,62	179,11	1,49	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:03	8	63	63	179,11	179,96	0,85	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	1	1	1,62	2,13	0,51	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	2	2	4,19	4,98	0,79	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	3	3	4,98	7,41	2,43	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	4	4	7,41	9,33	1,92	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	5	5	10,03	15,89	5,86	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	6	6	16,35	16,94	0,59	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	7	7	17,78	18,33	0,55	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	8	8	19,18	19,82	0,64	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	9	9	19,86	20,39	0,53	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	10	10	20,41	21,26	0,85	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	11	11	22,35	24,71	2,36	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	12	12	26,76	27,47	0,71	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	13	13	27,77	30,19	2,42	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	14	14	32,29	32,87	0,58	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	15	15	37,58	38,70	1,12	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	16	16	40,00	41,05	1,05	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	17	17	41,05	41,62	0,57	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	18	18	43,20	46,51	3,31	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	19	19	46,51	48,34	1,83	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	20	20	49,09	49,73	0,64	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	21	21	49,80	50,54	0,74	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	22	22	50,72	51,31	0,59	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	23	23	51,36	54,01	2,65	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	24	24	54,08	55,08	1,00	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	25	25	55,54	62,74	7,20	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	26	26	62,90	63,93	1,03	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	27	27	63,97	67,20	3,23	1	1	Habituation	Habituation
-900	10006	1	1	06.07.2018	13:06	9	28	28	67,20	68,06	0,86	1	1	Habituation	Habituation
