"","seconds","X1","X2","X3","X4","X5","X6","X7","X8","X9","average","SE"
"279",0.78,-4.60587258127776,-2.82234202001737,-3.20894770848315,-4.18078359123017,-3.53575762623321,-5.19284184470237,-6.50698211702105,-3.39161055949055,-0.741881621491766,-3.79855774110527,0.539495913731165
"280",0.79,-4.6279157426154,-2.70428597469095,-3.12305258691665,-4.24467975909026,-3.58970862274309,-5.20532755337506,-6.53041819535447,-3.38666176123157,-0.725966574805154,-3.79311297453585,0.548184962528696
"281",0.8,-4.65306457927349,-2.58469667098819,-3.04049909802242,-4.30699771899132,-3.63052274983285,-5.2198857026335,-6.55258501020905,-3.38662232318632,-0.71510663895427,-3.78777561023238,0.557103061003794
"282",0.81,-4.68164208842492,-2.46392513331721,-2.9620539776908,-4.36755668570704,-3.6578001364737,-5.23635913274777,-6.57300410508511,-3.39207583748756,-0.709232127978716,-3.78262769165698,0.566128360281702
"283",0.82,-4.71391997259717,-2.34234617652644,-2.88845933466046,-4.42617253695771,-3.67128612567117,-5.25459312990301,-6.5912064025605,-3.40354885260105,-0.708264747492587,-3.7777552532189,0.575154464249775
"284",0.83,-4.75011458634158,-2.22035678911437,-2.82042580462946,-4.4826609568821,-3.67087166412488,-5.27443637273851,-6.6067411590187,-3.42150243467794,-0.712120652751027,-3.77324782447539,0.584092753589995
"285",0.84,-4.79038348871266,-2.09837430805218,-2.75862584562059,-4.53684061215522,-3.6565918197687,-5.2957416930198,-6.61918455599009,-3.44632455420573,-0.720713441248274,-3.76919781319703,0.592873738267106
"286",0.85,-4.83482265301092,-1.97683439531648,-2.70368724793101,-4.58853629106986,-3.62862249646914,-5.31836665932119,-6.62814780477448,-3.47832343184459,-0.733957019942794,-3.76569977774228,0.601447516267008
"287",0.86,-4.88346438077204,-1.85618883017385,-2.65618692565161,-4.63758194205277,-3.58727544316887,-5.34217399388285,-6.63328464665327,-3.51772196746705,-0.751768291052051,-3.76284960231937,0.609783421378609
"288",0.87,-4.93627595880948,-1.73690313186164,-2.61664505998484,-4.68382355014741,-3.53299167013221,-5.36703183027383,-6.63429814222499,-3.5646533579547,-0.774069605096082,-3.76074358960946,0.617868941661005
"289",0.88,-4.99315908932049,-1.61945402523954,-2.58551965848245,-4.72712179382649,-3.46633340281252,-5.39281382154475,-6.63094665699439,-3.61915798946587,-0.800790932574931,-3.7594774855846,0.625707989214917
"290",0.89,-5.0539501222062,-1.5043267608932,-2.5632015883424,-4.76735443117421,-3.38797472672537,-5.41939911524234,-6.62304896303147,-3.68118166926821,-0.831871709530183,-3.75914545404595,0.633318604032013
"291",0.9,-5.1184211057363,-1.39201229362891,-2.55001013760683,-4.80441836645203,-3.29869109473071,-5.44667221621616,-6.6104883868276,-3.75057524052646,-0.867262322232641,-3.75983901821752,0.640730180785694
"292",0.91,-5.18628165824706,-1.28300432641359,-2.54618915301158,-4.83823135670079,-3.19934788770106,-5.47452275550551,-6.59321594378375,-3.82709561100247,-0.906925202095622,-3.76164598827349,0.647980317995586
"293",0.92,-5.25718165180724,-1.17779623780246,-2.55190380358765,-4.86873332809645,-3.09088822701211,-5.50284517735717,-6.5712524217531,-3.91040820209648,-0.950835504076354,-3.76464939484322,0.655111403556234
"294",0.93,-5.33071468032807,-1.07687790891957,-2.56723801658355,-4.89588727732737,-2.97432024067264,-5.53153835235043,-6.54468939879092,-4.00009079444994,-0.99898134991163,-3.76892644659268,0.662167066521817
"295",0.94,-5.40642227998606,-0.980732466853891,-2.59219262426158,-4.91967974158167,-2.8507039820236,-5.56050512963641,-6.51368919102562,-4.09563871831302,-1.05136362863029,-3.77454752914579,0.669188639237888
"296",0.95,-5.48379886956471,-0.88983296262002,-2.62668424698848,-4.940120831904,-2.72113819440298,-5.58965184714158,-6.47848374229599,-4.19647131630508,-1.10799535630525,-3.78157526305868,0.676211784106551
"297",0.96,-5.56229736420739,-0.80463900570106,-2.67054492949807,-4.95724383535987,-2.58674711959858,-5.61888781771778,-6.43937247979192,-4.30193959561114,-1.16890060400421,-3.79006363905445,0.683263440297335
"298",0.97,-5.6413354009689,-0.725593377912803,-2.72352254026917,-4.97110439939548,-2.44866754533462,-5.64812480427911,-6.39671917095413,-4.41133495994571,-1.23411300809562,-3.8000572452395,0.690359235987906
"299",0.98,-5.72030210050269,-0.653118645268499,-2.78528193780203,-4.98177932320929,-2.30803627439921,-5.67727649329508,-6.35094783297701,-4.52389889397277,-1.30367388440244,-3.81159059842545,0.697501491198996
"300",0.99,-5.7985652822125,-0.587613788386284,-2.85540689830939,-4.98936499035542,-2.16597817957952,-5.70625797916514,-6.30253775890139,-4.63883345984994,-1.37762997634576,-3.82468759034504,0.704677905205959
"301",1,-5.87547904875001,-0.529450877474987,-2.93340279483882,-4.993975480306,-2.02359499146432,-5.73498527222932,-6.2520177335536,-4.75531244632245,-1.45603087940448,-3.83936105826044,0.711860982490108
"302",1.01,-5.95039165269204,-0.478971823689665,-3.01870001300217,-4.99574040406924,-1.88195495038097,-5.76337484296214,-6.19995952046229,-4.87249300026473,-1.53892619305463,-3.8556124889531,0.719008207082533
"303",1.02,-6.02265355191926,-0.436485235254374,-3.11065807735556,-4.99480251556265,-1.74208343826797,-5.79134321140133,-6.14697071634132,-4.98952756161821,-1.62636245465229,-3.87343186248588,0.72606293229097
"304",1.03,-6.09162555590247,-0.402263406906395,-3.20857045090895,-4.99131515351577,-1.60495468675396,-5.8188065850977,-6.09368707863405,-5.10557591568107,-1.71837991106506,-3.89279763827394,0.732955913978707
"305",1.04,-6.15668696413926,-0.376539478263983,-3.31166996189227,-4.98543957064179,-1.47148463193397,-5.84568055002412,-6.04076443450428,-5.21981717302937,-1.81500918329194,-3.91367688308011,0.739607384764975
"306",1.05,-6.21724359379224,-0.35950479260088,-3.41913480842977,-4.97734221390008,-1.34252496158188,-5.87187982083595,-5.98887028536887,-5.33146148923367,-1.91626788563035,-3.93602553904152,0.745929546638907
"307",1.06,-6.27273559037234,-0.35130648707368,-3.53009508749156,-4.9671920216854,-1.21885838100468,-5.89731806002471,-5.93867522006112,-5.43976133732235,-2.02215726744793,-3.95978882805375,0.751829349739351
"308",1.07,-6.32264491334452,-0.352045346272247,-3.64363979287916,-4.95515779788704,-1.10119510137602,-5.92190777254254,-5.89084424820026,-5.54402215268106,-2.13265894941201,-3.9849017860661,0.757211425278684
"309",1.08,-6.36650239209596,-0.361773950567017,-3.75882422343182,-4.9414057192111,-0.990170530103621,-5.94556027506919,-5.84602816346518,-5.64361218375013,-2.24773182380126,-4.01128991794392,0.761981049776137
"310",1.09,-6.40389426299164,-0.380495153068861,-3.87467773307862,-4.92609702901166,-0.886344125295326,-5.96818573845731,-5.80485504354713,-5.7379713894936,-2.36730918077712,-4.03886996174681,0.76604703288155
"311",1.1,-6.43446810806833,-0.408160917338592,-3.99021175075809,-4.909385962822,-0.790199360875641,-5.98969330203824,-5.76792199826388,-5.82661923713926,-2.49129611809216,-4.06755075059958,0.769324439224954
"312",1.11,-6.45793811267786,-0.444671546057003,-4.10442799692991,-4.89141794330051,-0.702144732156391,-6.00999126569465,-5.73578727150868,-5.90916127259172,-2.61956729304422,-4.09723415932899,0.771737073215621
"313",1.12,-6.47408956172461,-0.48987532281654,-4.21632682190642,-4.87232808418522,-0.622515712002274,-6.02898736930093,-5.70896279346965,-5.98529435692621,-2.75196507246925,-4.12781612164457,0.773219674608033
"314",1.13,-6.4827825082319,-0.543568586448033,-4.32491559337891,-4.8522400334569,-0.551577548196076,-6.04658915779909,-5.68790727456077,-6.05481048761895,-2.88829812767559,-4.15918770192958,0.773719789794439
"315",1.14,-6.48395456233172,-0.605496254944415,-4.42921705872093,-4.8312651787767,-0.489528786025352,-6.06270442682735,-5.67301992738436,-6.11759914251664,-3.02834051156405,-4.19123620545461,0.773199297932302
"316",1.15,-6.47762275850361,-0.675352814060721,-4.5282776075284,-4.80950222932569,-0.436505395047792,-6.07724174816885,-5.66463489473001,-6.17364810202486,-3.17183125110884,-4.22384631116653,0.771635582129595
"317",1.16,-6.46388447107018,-0.752783784382453,-4.62117536335582,-4.78703717084261,-0.392585372200486,-6.09011107359985,-5.66301644785991,-6.2230427322006,-3.31847447593179,-4.25690121016041,0.769022344927917
"318",1.17,-6.44291735341421,-0.837387670185205,-4.70702803182049,-4.76394358080138,-0.357793696109647,-6.10122441452534,-5.66835500966176,-6.26596374197339,-3.46794009365362,-4.29028373246056,0.765370074168864
"319",1.18,-6.41497829161816,-0.928718387065942,-4.78500043195961,-4.74028328199081,-0.332107506073586,-6.11049659364946,-5.68076404006406,-6.30268345104485,-3.6198650212798,-4.32387744497181,0.760706170200089
"320",1.19,-6.38040138251371,-1.02628815591268,-4.85431164137813,-4.716107311326,-0.31546137689722,-6.11784605935173,-5.70027781112338,-6.33356062826007,-3.77385497180842,-4.3575677042857,0.755074749591808
"321",1.2,-6.33959495519444,-1.12957084823208,-4.91424169617624,-4.69145717388579,-0.307752569503825,-6.12319575038258,-5.72685009631804,-6.35903397836067,-3.92948678631178,-4.39124265048505,0.74853614206121
"322",1.21,-6.29303766670852,-1.23800576596637,-4.96413779037175,-4.66636633770264,-0.308846145104693,-6.12647400312311,-5.76035378953102,-6.37961437661027,-4.08631128654427,-4.42479412907363,0.741166098362956
"323",1.22,-6.24127371260992,-1.35100182579436,-5.00341992041145,-4.64086191742501,-0.318579838102944,-6.12761550059639,-5.80058145857756,-6.39587597156491,-4.24385661113589,-4.45811852846872,0.733054728082525
"324",1.23,-6.18490720555035,-1.46794210929753,-5.03158592917555,-4.61496648914041,-0.336768594454952,-6.12656225786882,-5.84724682186565,-6.40844629743342,-4.40163199368181,-4.49111752205205,0.724305186220638
"325",1.24,-6.1245957832142,-1.58818873871808,-5.04821590770588,-4.588699978592,-0.36320869946816,-6.12326462820513,-5.89998712396892,-6.41799555432871,-4.55913193421664,-4.52369870537975,0.715032126189533
"326",1.25,-6.06104352058953,-1.71108803263895,-5.0529759203606,-4.56208156772053,-0.397681432770748,-6.11768231620314,-5.95836638405906,-6.42522522795226,-4.71584071144451,-4.55577612374881,0.705359937126212
"327",1.26,-5.99499323551072,-1.83597589200615,-5.04562102163781,-4.53513155837532,-0.439956199499814,-6.10978539124181,-6.02187948150279,-6.43085623345517,-4.87123717538202,-4.58727068762351,0.69542078439255
"328",1.27,-5.92721827875968,-1.96218336245126,-5.02599753401236,-4.50787312756201,-0.489793102874364,-6.0995552896139,-6.08995703246773,-6.43561676941132,-5.024799750973,-4.61811047201396,0.685352472623094
"329",1.28,-5.85851390689837,-2.08904230973747,-4.99404456905798,-4.48033391049015,-0.546944938387228,-6.08698579035552,-6.16197100313094,-6.44023007398063,-5.17601157773379,-4.64823089775245,0.675296153619509
"330",1.29,-5.7896883443035,-2.21589114182133,-4.94979478735091,-4.45254735489479,-0.611158612798282,-6.07208394978015,-6.23724099201439,-6.44540227887882,-5.32436570701362,-4.67757479653953,0.665393905061287
"331",1.3,-5.72155364870381,-2.34208051089698,-4.89337439448157,-4.42455379665031,-0.68217600619762,-6.05487097587493,-6.31504111158336,-6.45181055209363,-5.46937027796876,-4.70609236382789,0.655786212021439
"332",1.31,-5.65491649466883,-2.46697892304868,-4.82500237152725,-4.39640121226943,-0.759734302744025,-6.03538302682435,-6.3946073939946,-6.46009171243168,-5.61055359683346,-4.73374100381581,0.646609392465944
"333",1.32,-5.59056898746043,-2.58997818289423,-4.74498894183957,-4.36814561225643,-0.843565828615606,-6.01367191854109,-6.47514563963797,-6.47083149536741,-5.74746904136688,-4.76048507199773,0.637993018308495
"334",1.33,-5.52927961999665,-2.71049860525266,-4.65373328304502,-4.33985104938345,-0.933397452648605,-5.9898057243517,-6.55583963158629,-6.48455464365369,-5.87969971300723,-4.78629552476948,0.630057394748026
"335",1.34,-5.47178448038741,-2.82799392416594,-4.55172051064564,-4.31158922225047,-1.02894961736577,-5.96386924968637,-6.6358596348442,-6.50171598195635,-6.00686276980581,-4.81114948790088,0.622911171548988
"336",1.35,-5.41877881880582,-2.94195583490894,-4.43951796235527,-4.28343866032412,-1.12993507075128,-5.93596436695829,-6.71437108664289,-6.52269261504815,-6.12861337670028,-4.83502975472167,0.616649168058757
"337",1.36,-5.37090908286867,-3.05191810566389,-4.31777081260729,-4.25548349231312,-1.23605737624707,-5.90621019813273,-6.79054337732549,-6.54777737115484,-6.24464821087146,-4.85792422524273,0.611350496406432
"338",1.37,-5.32876552267193,-3.15746020165153,-4.18719705090092,-4.22781181613754,-1.34700929011765,-5.8747431319529,-6.86355862896997,-6.57717359388717,-6.35470846420534,-4.87982530005499,0.60707706221233
"339",1.38,-5.29287545856117,-3.25821037294017,-4.04858186427479,-4.20051369753427,-1.46247109732295,-5.84171666057941,-6.93262038620589,-6.61099136176221,-6.45858229225097,-4.90072924349243,0.603872508966908
"340",1.39,-5.2636972926885,-3.3538481569161,-3.90277147244336,-4.17367883390814,-1.58210898899505,-5.80730102190753,-6.99696213352503,-6.64924519204613,-6.55610666878251,-4.9206355290236,0.60176165137275
"341",1.4,-5.24161533875043,-3.4441062527815,-3.7506664611929,-4.14739392548299,-1.70557356395863,-5.77168263839047,-7.05585555193955,-6.69185326087103,-6.64716861900121,-4.93954617915208,0.600750414493466
"342",1.41,-5.22693553604242,-3.52877173392479,-3.59321466676865,-4.1217398093943,-1.8324985371727,-5.73506334481054,-7.10861842960335,-6.73863815169835,-6.73170581386677,-4.95746511369799,0.600826263290831
"343",1.42,-5.21988209801893,-3.60768657718407,-3.43140367015547,-4.0967884173342,-1.96249973589707,-5.69765940042229,-7.15462214632805,-6.78932912702916,-6.80970651554491,-4.97439752087935,0.601959076164406
"344",1.43,-5.22059513333551,-3.68074750090867,-3.26625296072545,-4.07259961903549,-2.09517445443239,-5.65970028364059,-7.19329865119709,-6.84356588712453,-6.8812088739254,-4.99034926270279,0.604102390795961
"345",1.44,-5.2291292653849,-3.74790511207946,-3.09880583247019,-4.04921802717557,-2.23010122077027,-5.62142727086825,-7.22414685569722,-6.90090375231286,-6.94629958129654,-5.00532632422836,0.607194934778854
"346",1.45,-5.24545326668078,-3.80916237257994,-2.93012107695947,-4.02666985090305,-2.36684002088887,-5.58309180295762,-7.24673837730099,-6.96082018521334,-7.00511190814447,-5.01933431795873,0.61116234862081
"347",1.46,-5.26945071126091,-3.86457240436343,-2.76126454090454,-4.00495989030253,-2.50493301907133,-5.54495364347855,-7.2607225759659,-7.02272255445482,-7.05782315391569,-5.03237805485752,0.615919013930918
"348",1.47,-5.3009216339209,-3.91423566069306,-2.59330062069046,-3.98406875442861,-2.64390579881551,-5.50727883778176,-7.26583083171143,-7.08595702310915,-7.10465154588228,-5.04446118967035,0.621369912927397
"349",1.48,-5.33958517165917,-3.95829649935792,-2.42728376432747,-3.96395038056035,-2.783269135697,-5.47033748720072,-7.2618800155475,-7.14981842175994,-7.14585263182425,-5.05558594532604,0.627412463846033
"350",1.49,-5.38508315407719,-3.99693920836385,-2.26425004716913,-3.94452993238188,-2.92252129963232,-5.43440135627176,-7.24877510909321,-7.2135609521639,-7.18171522520873,-5.06575292048466,0.633938296915215
"351",1.5,-5.43698460090778,-4.03038354767197,-2.10520889061626,-3.92570215132181,-3.06115086853965,-5.39974133396185,-7.22651093947069,-7.27640955699093,-7.21255697095215,-5.07496098449257,0.640834954170317
"352",1.51,-5.4947910641673,-4.05887987348974,-1.95113500010794,-3.90733023142101,-3.19864002377959,-5.36662476895637,-7.19517300394028,-7.33757178143882,-7.23871960509281,-5.0832072613771,0.64798751028878
"353",1.52,-5.55794274029193,-4.08270391688906,-1.80296059546345,-3.88924527938096,-3.33446828416699,-5.335312704019,-7.15493736290157,-7.396249946465,-7.26056398022962,-5.09048720108973,0.655280121034116
"354",1.53,-5.62582527544882,-4.10215129644919,-1.66156800084054,-3.87124641014236,-3.46811662614872,-5.30605703966039,-7.10606959312748,-7.45165345488971,-7.27846493308668,-5.09679473664376,0.662597511565819
"355",1.54,-5.69777718181424,-4.1175318500908,-1.52778266052674,-3.85310151820044,-3.59907192913678,-5.27909765607408,-7.04892281062461,-7.50301105010205,-7.29280607363413,-5.10212252557821,0.669826417943136
"356",1.55,-5.77309777360822,-4.12916388186719,-1.40236664212617,-3.83454874573203,-3.7268316760942,-5.25465953127762,-6.98393478136311,-7.54958284002207,-7.30397457123072,-5.10646227148015,0.676856992284398
"357",1.56,-5.85105551694382,-4.13736842061374,-1.2860126833179,-3.81529864970221,-3.85090882603748,-5.23294989485056,-6.91162414231526,-7.5906719003055,-7.31235601816719,-5.10980511691707,0.683584177841892
"358",1.57,-5.93089668384198,-4.14246358255562,-1.17933883883021,-3.79503706190856,-3.97083676359957,-5.21415545239583,-6.83258575740089,-7.62563528180309,-7.31832945373523,-5.11214209734122,0.689909054555934
"359",1.58,-6.0118542008689,-4.14475912527427,-1.08288378483551,-3.77342862841491,-4.0861742348684,-5.19843972032209,-6.74748523842694,-7.65389426234183,-7.322262623721,-5.11346464656376,0.69574014920461
"360",1.59,-6.09315657811641,-4.14455128285068,-0.997102835928078,-3.75012099641782,-4.19651017910649,-5.1859405120813,-6.6570526776747,-7.67494369448553,-7.32450754540884,-5.11376514467443,0.700994699106494
"361",1.6,-6.17403680983551,-4.14211797232423,-0.922364719670496,-3.72474960000732,-4.30146836758267,-5.17676761554754,-6.56207565609823,-7.68836031091605,-7.32539644354128,-5.11303749950259,0.705599854609485
"362",1.61,-6.25374114323336,-4.13771445464034,-0.858949140292182,-3.69694298110664,-4.40071176504615,-5.17100069917034,-6.46339159768784,-7.69380986489338,-7.32523811525298,-5.11127775125813,0.709493803008106
"363",1.62,-6.33153760748783,-4.13156952678288,-0.807045156782357,-3.66632856546302,-4.49394652698613,-5.16868748934402,-6.36187953627251,-7.69105300557322,-7.3243147706741,-5.1084846872629,0.712626794206368
"364",1.63,-6.40672419229027,-4.12388231296902,-0.76675039968172,-3.63253880092008,-4.58092554819105,-5.16984226019535,-6.25845136924854,-7.6799498067201,-7.32287939071185,-5.10466045343644,0.714962046761431
"365",1.64,-6.47863657393182,-4.11481971322657,-0.738071147486528,-3.59521755465863,-4.66145148633619,-5.1744446684958,-6.15404268686332,-7.66046288422267,-7.32115363820488,-5.09981115038071,0.716476512184568
"366",1.65,-6.54665529683874,-4.10451455796431,-0.720923270952935,-3.5540266625372,-4.73537919374303,-5.18243896010414,-6.04960327525499,-7.63265906330046,-7.31932634935787,-5.0939474033393,0.717161475866378
"367",1.66,-6.61021232766434,-4.09306450788008,-0.715134042583079,-3.5086525120833,-4.80261750716328,-5.19373356900659,-5.94608739206279,-7.59670957841161,-7.31755262352391,-5.08708489559766,0.717022973573133
"368",1.67,-6.66879690867374,-4.08053172797466,-0.720444799325925,-3.45881253093016,-4.863130356915,-5.20820113105809,-5.8444439101816,-7.55288880386314,-7.31595351356566,-5.07924485360977,0.716082002638352
"369",1.68,-6.72196063837147,-4.06694334656344,-0.736514437511644,-3.40426145116336,-4.91693716554045,-5.22567893843916,-5.74560643774637,-7.50157153451103,-7.31461630133708,-5.07045447235378,0.714374507531322
"370",1.69,-6.76932172032173,-4.05229269547013,-0.762923711367724,-3.34479721924758,-4.96411251693763,-5.24596985451887,-5.65048353211101,-7.44322885521684,-7.31359533574253,-5.06074727121489,0.711951120458336
"371",1.7,-6.81056833938644,-4.03654131587353,-0.799180300203071,-3.28026642696819,-5.00478508964016,-5.2688436953111,-5.5599491201346,-7.37842266326599,-7.31291341049264,-5.05016337347508,0.708876639087637
"372",1.71,-6.84546112743765,-4.01962169673505,-0.844724599778335,-3.21056914572207,-5.0391358672375,-5.29403907153387,-5.47483322662209,-7.30779893731247,-7.31256364768537,-5.03874970222938,0.705229225086634
"373",1.72,-6.87383469350753,-4.00144070289482,-0.898936183559146,-3.13566305256258,-5.06739565142077,-5.32126568281533,-5.39591311164301,-7.23207985878551,-7.31251184408272,-5.02656008680794,0.701099309362744
"374",1.73,-6.89559821173869,-3.9818836423872,-0.961140874878059,-3.0555667458477,-5.08984191359227,-5.35020705395151,-5.32390491640474,-7.15205489821572,-7.3126992286969,-5.01365527619031,0.696588192984656
"375",1.74,-6.91073507553089,-3.96081891119508,-1.03061835824464,-2.97036215891899,-5.10679503155714,-5.38052369873549,-5.25945592103865,-7.06857098804718,-7.31304557031881,-5.00010285706521,0.691806338656864
"376",1.75,-6.9193016314711,-3.93810314072794,-1.10661024865753,-2.880195991761,-5.11861396837095,-5.41185668755137,-5.2031375193311,-6.98252191761984,-7.31345257168809,-4.9859770752421,0.686871356135943
"377",1.76,-6.92142501284379,-3.91358675526731,-1.18832852896177,-2.78528009592487,-5.12569146472548,-5.44383158277183,-5.15543900220297,-6.89483710719386,-7.31380748007569,-4.97135855888529,0.681905696730707
"378",1.77,-6.91730010915576,-3.88711983664518,-1.27496426257692,-2.68589076472727,-5.12844882392354,-5.47606269854648,-5.11676222831027,-6.80646992850273,-7.31398683721402,-4.95633394328913,0.6770340868295
"379",1.78,-6.90718572139349,-3.85855819315055,-1.36569648672982,-2.58236690140369,-5.12733037245726,-5.50815763692082,-5.08741725316104,-6.71838573906928,-7.31386029296266,-4.94099539969429,0.672380748431762
"380",1.79,-6.89139996563009,-3.82776952327292,-1.45970118711317,-2.47510706130003,-5.12279768669331,-5.53972205021143,-5.06761897958303,-6.6315497925585,-7.31329440857848,-4.92544007277122,0.668066475696246
"381",1.8,-6.87031499404567,-3.79463956024621,-1.55616025090936,-2.36456538634423,-5.1153236787207,-5.57036457449137,-5.05748488260066,-6.54691518654065,-7.31215637471906,-4.90976943206866,0.664205658562503
"382",1.81,-6.84435110735558,-3.75907808263659,-1.65427029742381,-2.25124646738822,-5.10538663431379,-5.59970187721942,-5.05703384976821,-6.46541101489967,-7.31031756942552,-4.89408854449231,0.660903365023024
"383",1.82,-6.81397034230393,-3.72102467390092,-1.75325128177664,-2.13569919485247,-5.09346429855715,-5.62736375498528,-5.06618616448969,-6.38793088904353,-7.30765688719912,-4.87850527634541,0.658252609445832
"384",1.83,-6.77966962434996,-3.68045411418637,-1.85235475634945,-2.01850967837023,-5.08002810425182,-5.65299821164088,-5.0847646439171,-6.31532198046852,-7.30406377746615,-4.86312943233339,0.656331941693538
"385",1.84,-6.74197358060561,-3.63738128935811,-1.95087168035983,-1.90029332852649,-5.0655376341672,-5.67627644370199,-5.1124969258126,-6.24837472489557,-7.29944093610845,-4.84807183817065,0.655203486290941
"386",1.85,-6.70142711141956,-3.59186551208032,-2.04813967536653,-1.78168621467523,-5.05043539930567,-5.69689765490348,-5.14901888857394,-6.187813322066,-7.29370659912249,-4.83344337527925,0.654911541061866
"387",1.86,-6.65858781668249,-3.54401416005881,-2.14354963296603,-1.66333583026487,-5.03514200835088,-5.71459362589209,-5.19387917789931,-6.13428715921592,-7.28679639520909,-4.81935397850439,0.655481811619246
"388",1.87,-6.61401838194861,-3.49398554414231,-2.23655159841481,-1.54589141264681,-5.02005180057656,-5.72913297192229,-5.24654479647882,-6.08836326822429,-7.27866472751033,-4.80591161131831,0.656921314864973
"389",1.88,-6.5682790353147,-3.44199092267897,-2.32665985438762,-1.429993976492,-5.00552900535895,-5.74032502768342,-5.30640769635526,-6.05051990284521,-7.26928566172277,-4.79322123142655,0.659218937046048
"390",1.89,-6.5219201748226,-3.38829559334927,-2.41345712366536,-1.31626622961865,-4.9919044751992,-5.74802329064543,-5.37279229878824,-6.02114130775848,-7.25865330592152,-4.78138375552986,0.662346584958709
"391",1.9,-6.4754752603533,-3.33321901269928,-2.49659782470601,-1.20530254816268,-4.97947302435753,-5.75212835224339,-5.44496385588068,-6.00051373761357,-7.24678167580778,-4.77049503242491,0.666260828767856
"392",1.91,-6.42945406108754,-3.27713390930858,-2.57581033215515,-1.09765919198219,-4.96849139313187,-5.75259026384374,-5.52213755663577,-5.98882276903673,-7.23370404785054,-4.76064483611468,0.670904908438883
"393",1.92,-6.38433634343932,-3.2204643727581,-2.6508982101126,-0.993844940134896,-4.95917685255528,-5.74941029044517,-5.60348827000008,-5.98615192969741,-7.219471817306,-4.75191589182765,0.676210965210005
"394",1.93,-6.3405660807858,-3.16368291558634,-2.72174039305059,-0.894312319338665,-4.95170645417784,-5.7426420061208,-5.68816080532785,-5.99248264892961,-7.2041528851554,-4.74438294538588,0.682102364539487
"395",1.94,-6.29854625884438,-3.10730651969769,-2.78829030059881,-0.799449599234124,-4.94621690979969,-5.73239169311971,-5.77528055693511,-6.00769551543916,-7.18782961209755,-4.73811188508514,0.688495993858325
"396",1.95,-6.25863433761705,-3.05189169970942,-2.85057389070574,-0.709573717406355,-4.94280507825968,-5.71881802013884,-5.86396439126505,-6.0315728102529,-7.17059639099797,-4.73315892626144,0.695304444045317
"397",1.96,-6.22113842468673,-2.99802863427189,-2.90868667011581,-0.624924274649855,-4.94152902611265,-5.70213098836762,-5.9533316358891,-6.06380226702008,-7.15255689521716,-4.72956986848121,0.702438014085249
"398",1.97,-6.18631420645887,-2.94633443016571,-2.96278969718706,-0.545658728421432,-4.94240961701053,-5.6825901403576,-6.04251503339646,-6.10398199255898,-7.13382106861256,-4.72737943490769,0.709806507649134
"399",1.98,-6.15436267509776,-2.89744560190808,-3.01310462918418,-0.471848901048524,-4.94543258151826,-5.66050203321973,-6.13067151488185,-6.15162646135753,-7.11450192395416,-4.72661070246334,0.717320814893752
"400",1.99,-6.12542867206818,-2.85200986348955,-3.05990787822588,-0.403478896645505,-4.95055101238027,-5.63621698712653,-6.21699264722874,-6.2061734898667,-7.09471221372182,-4.72727462897257,0.7248942927867
"401",2,-6.09960025618755,-2.81067734221381,-3.10352395375025,-0.340444495202942,-4.95768822104389,-5.61012513613485,-6.30071460955358,-6.2669920884151,-7.07456104208206,-4.72936968273156,0.732443971456778
